DataVkl,DataResh,NKO,Structure,Razmer,Srok,Forma,Information,Address,OGRN,INN,VidDeyat
28.06.2022,06.06.2022,"РАЙОННАЯ ОРГАНИЗАЦИЯ ВЕТЕРАНОВ-ПЕНСИОНЕРОВ ВОЙНЫ, ТРУДА, ВОЕННОЙ СЛУЖБЫ И ПРАВООХРАНИТЕЛЬНЫХ ОРГАНОВ СОВЕТСКОГО РАЙОНА ГОРОДА НОВОСИБИРСКА",Управление общественных связей мэрии города Новосибирска,120000,30.11.2022,финансовая,для проведения социально значимых мероприятий (по обращениям граждан депутат Пинус Н. И.),"630090,ОБЛАСТЬ НОВОСИБИРСКАЯ,,ГОРОД НОВОСИБИРСК,,ПРОСПЕКТ АКАДЕМИКА ЛАВРЕНТЬЕВА,14,,201",1025400007665,5408146020,"деятельность в сфере патриотического, в том числе военно-патриотического, воспитания граждан Российской Федерации"
28.06.2022,06.06.2022,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Октябрьского района",Управление общественных связей мэрии города Новосибирска,100000,30.11.2022,финансовая,для проведения культурно массовых мероприятий (по обращениям граждан депутат Джулай А.Ю.),"г. Новосибирск, ул. Сакко и Ванцетти, 33",1025400003298,5405150966,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Общественная организация ""Ленинская местная организация Всероссийского общества инвалидов""",Управление общественных связей мэрии города Новосибирска,60000,30.11.2022,финансовая,для проведения культурно массовых мероприятий (по обращениям граждан депутат Бурмистров А. С.,"630078 г. Новосибирск, ул. Титова д.10",1065400002690,5404266654,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Общественная организация ""Ленинская местная организация Всероссийского общества инвалидов""",Управление общественных связей мэрии города Новосибирска,10000,30.11.2022,финансовая,приобретение канцелярских товаров для проведения культурно массовых мероприятий (по обращениям граждан депутат Кулинич Д.А.),"630078 г. Новосибирск, ул. Титова д.10",1065400002690,5404266654,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Общественная организация ""Ленинская местная организация Всероссийского общества инвалидов""",Управление общественных связей мэрии города Новосибирска,40000,30.11.2022,финансовая,приобретение адаптивных спортивных игр (по обращениям граждан депутат  Червов Д. В.),"630078 г. Новосибирск, ул. Титова д.10",1065400002690,5404266654,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"МЕСТНАЯ ПРАВОСЛАВНАЯ РЕЛИГИОЗНАЯ ОРГАНИЗАЦИЯ ""ПРИХОД ХРАМА ВО ИМЯ СВЯТОГО ВЕЛИКОМУЧЕНИКА ГЕОРГИЯ ПОБЕДОНОСЦА Г. НОВОСИБИРСКА НОВОСИБИРСКОЙ ЕПАРХИИ РУССКОЙ ПРАВОСЛАВНОЙ ЦЕРКВИ (МОСКОВСКИЙ ПАТРИАРХАТ)""",Управление общественных связей мэрии города Новосибирска,50000,30.11.2022,финансовая,для проведения социально значимых мероприятий (по обращениям граждан депутат Воронина Е. А.),"630061, Новосибирская область, город Новосибирск, улица Тюленина, дом 26",1195476028395,5410079476,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества"
28.06.2022,06.06.2022,Общественная организация «Калининская местная организация Всероссийского общества инвалидов»,Управление общественных связей мэрии города Новосибирска,40000,30.11.2022,финансовая,для проведения социально значимых мероприятий (по обращениям граждан депутат Чернышев П.А.),"630075, г. Новосибирск-75 ул. Народная, 17",1025400001098,5410119633,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Территориальное общественное самоуправление «Кирово»,Управление общественных связей мэрии города Новосибирска,120000,30.11.2022,финансовая,для проведения социально значимых мероприятий (по обращениям граждан депутат Пинус Н. И.),"630116 г. Новосибирск, улица Солнечногорская, 7 ",1035403658520,5408222866,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Фонд поддержки социальных инициатив «Единство»,Управление общественных связей мэрии города Новосибирска,650000,30.11.2022,финансовая,для проведения социально значимых мероприятий (по обращениям граждан депутат Яковенко Е. С.),"г. Новосибирск, ул. Нижегородская, 272",1075400000664,5405338005,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Фонд поддержки социальных инициатив «Единство»,Управление общественных связей мэрии города Новосибирска,1080000,30.11.2022,финансовая,организация и проведение социально значимых мероприятий (по обращениям граждан депутат Титаренко И. Н.),"г. Новосибирск, ул. Нижегородская, 272",1075400000664,5405338005,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Автономная некоммерческая организация ""Центр развития и поддержки социальных и общественных инициатив ""Созидание""""",Управление общественных связей мэрии города Новосибирска,150000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Ильиных И.С.)","г. Новосибирск, ул.Гоголя, дом 208, оф.152 ",1195476016482,5401991598,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества"
28.06.2022,06.06.2022,"Автономная некоммерческая организация ""Центр развития и поддержки социальных и общественных инициатив ""Созидание""""",Управление общественных связей мэрии города Новосибирска,100000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Беспечаня И.П.)","г. Новосибирск, ул.Гоголя, дом 208, оф.152 ",1195476016482,5401991598,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества"
28.06.2022,06.06.2022,Новосибирская региональная молодежная общественная организация развития личности «Движение вперед»,Управление общественных связей мэрии города Новосибирска,1500000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Тарасов А. В.)","630024, г. Новосибирск ул. Бетонная 23, кв. 6",1135476170488,5403353216,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,Общественная Организация «Первомайская местная организация Всероссийского общества инвалидов»,Управление общественных связей мэрии города Новосибирска,130000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Горшков П. А.)","г. Новосибирск, ул. Первомайская, 188",1025400001109,5409101889,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Общественная Организация «Первомайская местная организация Всероссийского общества инвалидов»,Управление общественных связей мэрии города Новосибирска,70000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Горшков П. А.)","г. Новосибирск, ул. Первомайская, 188",1025400001109,5409101889,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ЦЕНТР ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ ""НАШ ЗАЕЛЬЦОВСКИЙ РАЙОН""",Управление общественных связей мэрии города Новосибирска,160000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Люмин В. И.)","630123, Новосибирская область, город Новосибирск, улица Жуковского, дом 96/2 этаж 2, офис 4а",1205400015040,5402059885,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ЦЕНТР ПОДДЕРЖКИ ГРАЖДАНСКИХ ИНИЦИАТИВ ""НАШ ЗАЕЛЬЦОВСКИЙ РАЙОН""",Управление общественных связей мэрии города Новосибирска,525000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Люмин В. И.)","630123, Новосибирская область, город Новосибирск, улица Жуковского, дом 96/2 этаж 2, офис 4а",1205400015040,5402059885,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,Территориальное общественное самоуправление «Молодежный» Октябрьского района г. Новосибирска,Управление общественных связей мэрии города Новосибирска,320000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Мухарыцин А. М.)","630133 г. Новосибирск, ул. Лазурная 4/3, ",1035401926801,5405104663,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""ЦЕНТР ОБЩЕСТВЕННЫХ ИНИЦИАТИВ ФОРПОСТ 33""",Управление общественных связей мэрии города Новосибирска,722030,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Савельев А. Г.)","630036, обл. Новосибирская, г. Новосибирск, Полярная ул., д. 6",1185476004636,5403038599,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,Фонд развития социальных программ Сидоренко Л.И,Управление общественных связей мэрии города Новосибирска,165000,30.11.2022,финансовая,"приобретение посадочного материала, материала для рукоделия, спортинветаря. Экскурсионные поездки (по обращениям граждан, депутат Воронина Е. А.)","630129,ОБЛАСТЬ НОВОСИБИРСКАЯ,,ГОРОД НОВОСИБИРСК,,УЛИЦА РАССВЕТНАЯ,3",1055410023987,5410001920,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Фонд развития социальных программ Сидоренко Л.И,Управление общественных связей мэрии города Новосибирска,200000,30.11.2022,финансовая,"организация и проведение социально значимых мероприятий (по обращениям граждан, депутат Крайнов Е. А.)","630129,ОБЛАСТЬ НОВОСИБИРСКАЯ,,ГОРОД НОВОСИБИРСК,,УЛИЦА РАССВЕТНАЯ,3",1055410023987,5410001920,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Фонд развития социальных программ Сидоренко Л.И,Управление общественных связей мэрии города Новосибирска,64000,30.11.2022,финансовая,"приобретение посадочно материала (по обращениям граждан, депутат Атякшев И. А.)","630129,ОБЛАСТЬ НОВОСИБИРСКАЯ,,ГОРОД НОВОСИБИРСК,,УЛИЦА РАССВЕТНАЯ,3",1055410023987,5410001920,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Общественная организация «Советская местная организация Всероссийского общества инвалидов»,Управление общественных связей мэрии города Новосибирска,120000,30.11.2022,финансовая,"приобретение компьютерного оборудования (по обращениям граждан, депутат Пинус Н. И.)","630055,г. Новосибирск, ул. Бульвар Молодёжи, 16а",1025400001472,5408184547,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Общественная Организация ""Кировская Местная Организация Всероссийского Общества Инвалидов""",Управление общественных связей мэрии города Новосибирска,50000,30.11.2022,финансовая,"организация и проведение социально значимых мероприятий (по обращениям граждан, депутат Трубников С. М.)","630024, г. Новосибирск, ул. Мира, 52",1025400009161,5403101272,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Общественная Организация ""Кировская Местная Организация Всероссийского Общества Инвалидов""",Управление общественных связей мэрии города Новосибирска,245000,30.11.2022,финансовая,"организация и проведение социально значимых мероприятий (по обращениям граждан, депутат Асанцев Д. В.)","630024, г. Новосибирск, ул. Мира, 52",1025400009161,5403101272,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная общественная организация ветеранов - пенсионеров войны, труда, военной службы и правоохранительных органов Первомайского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,30000,30.11.2022,финансовая,"организация и проведение социально значимых мероприятий (по обращениям граждан, депутат Любавский А. В.)","630046 г. Новосибирск ул. Физкультурная , 7",1025400002760,5409105499,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ "" ЖЕНСКИЙ СОВЕТ ЛЕНИНСКОГО РАЙОНА """,Управление общественных связей мэрии города Новосибирска,15000,30.11.2022,финансовая,"организация и проведение социально значимых мероприятий (по обращениям граждан, депутат Гончарова Л. В.)","630024, Новосибирская область, город Новосибирск, улица Ватутина, 4",1025400005070,5404161309,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,"Районная общественная организация ветеранов - пенсионеров войны, труда, военной службы и правоохранительных органов Первомайского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,30000,30.11.2022,финансовая,"организация и проведение социально значимых мероприятий (по обращениям граждан, депутат Горшков П.А.)","630046 г. Новосибирск ул. Физкультурная , 7",1025400002760,5409105499,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная общественная организация ветеранов - пенсионеров войны, труда, военной службы и правоохранительных органов Первомайского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,30000,30.11.2022,финансовая,"организация и проведение социально значимых мероприятий (по обращениям граждан, депутат Михайлов А. Ю.)","630046 г. Новосибирск ул. Физкультурная , 7",1025400002760,5409105499,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Общественная организация ""Ленинская местная организация Всероссийского общества инвалидов""",Управление общественных связей мэрии города Новосибирска,50000,30.11.2022,финансовая,"проведение культурно массовых мероприятий (по обращениям граждан, депутат Картавин А. В..)","630078 г. Новосибирск, ул. Титова д.10",1065400002690,5404266654,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная общественная организация ветеранов - пенсионеров войны, труда, военной службы и правоохранительных органов Дзержинского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,30000,30.11.2022,финансовая,"проведение мероприятий (по обращениям граждан, депутат Прохоров Е. В.)","630015 г. Новосибирск Пр .   Дзержинского,16",1025400002726,5401100280,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""СИБИРСКИЙ ЦЕНТР ПАТРИОТИЧЕСКОГО ВОСПИТАНИЯ""",Управление общественных связей мэрии города Новосибирска,140000,30.11.2022,финансовая,"проведение культурно массовых мероприятий (по обращениям граждан, депутат Люмин В. И.)","630073, ОБЛАСТЬ НОВОСИБИРСКАЯ, ГОРОД НОВОСИБИРСК, УЛИЦА БЛЮХЕРА, ДОМ 48, КВАРТИРА 44",1175476062365,5404060163,"деятельность в сфере патриотического, в том числе военно-патриотического, воспитания граждан Российской Федерации"
28.06.2022,06.06.2022,"АВТОНОМНАЯ НЕКОММЕРЧЕСКАЯ ОРГАНИЗАЦИЯ ""СИБИРСКИЙ ЦЕНТР ПАТРИОТИЧЕСКОГО ВОСПИТАНИЯ""",Управление общественных связей мэрии города Новосибирска,10000,30.11.2022,финансовая,"проведение культурно массовых мероприятий (по обращениям граждан, депутат Люмин В. И.)","630073, ОБЛАСТЬ НОВОСИБИРСКАЯ, ГОРОД НОВОСИБИРСК, УЛИЦА БЛЮХЕРА, ДОМ 48, КВАРТИРА 44",1175476062365,5404060163,"деятельность в сфере патриотического, в том числе военно-патриотического, воспитания граждан Российской Федерации"
28.06.2022,06.06.2022,"Новосибирская городская общественная организация спортивно-оздоровительный центр ""Доступная среда""",Управление общественных связей мэрии города Новосибирска,850000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Колпаков Д. В.)","г.Новосибирск, ул. Станиславского, дом 33",1065400042685,5403186244,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Железнодорожного района города Новосибирска",Управление общественных связей мэрии города Новосибирска,40000,30.11.2022,финансовая,"проведение мероприятий  и акций милосердия (по обращениям граждан, депутат Антонов Р. В.)","630004, Г. НОВОСИБИРСК, УЛИЦА ЛЕНИНА, ДОМ 57, ОФИС 108",1025400007643,5407120780,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Железнодорожного района города Новосибирска",Управление общественных связей мэрии города Новосибирска,100000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат тыртышный А. Г.)","630004, Г. НОВОСИБИРСК, УЛИЦА ЛЕНИНА, ДОМ 57, ОФИС 108",1025400007643,5407120780,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Некоммерческое партнерство Детский контактный зоопарк «Дворик»,Управление общественных связей мэрии города Новосибирска,1500000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Колпаков Д. В.)","630106, г. Новосибирск-106 ул. Зорге, 47",1125400002364,5403990261,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,Некоммерческое партнерство Детский контактный зоопарк «Дворик»,Управление общественных связей мэрии города Новосибирска,1500000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Трубников С. М.)","630106, г. Новосибирск-106 ул. Зорге, 47",1125400002364,5403990261,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
28.06.2022,06.06.2022,"Районная общественная организация ветеранов – пенсионеров войны, труда, военной службы и правоохранительных органов Калининского района",Управление общественных связей мэрии города Новосибирска,50000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Чернышев П. А.)","630075, г. Новосибирск – 75 Б. Хмельницкого, 8/1",1025400002759,5410114160,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Кировского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,50000,30.11.2022,финансовая,"приобретение и/или пошив костюмов для хора ""Сибирские зори"" (по обращениям граждан, депутат Колпаков Д. В.)","630106, г.Новосибирск, ул.Сибиряков-Гвардейцев, дом 66",1025400002748,5403101498,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Кировского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,50000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Тарасов А. Г.)","630106, г.Новосибирск, ул.Сибиряков-Гвардейцев, дом 66",1025400002748,5403101498,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Кировского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,50000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Колпаков Д. В.)","630106, г.Новосибирск, ул.Сибиряков-Гвардейцев, дом 66",1025400002748,5403101498,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Кировского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,30000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Асанцев Д. В.)","630106, г.Новосибирск, ул.Сибиряков-Гвардейцев, дом 66",1025400002748,5403101498,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная общественная организации ветеранов – пенсионеров войны, труда, военной службы и правоохранительных органов Заельцовского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,40000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Люмин В. И.)","630049, г. Новосибирск, ул. Дуси Ковальчук, д. 179",1025400002792,5402126203,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная общественная организации ветеранов – пенсионеров войны, труда, военной службы и правоохранительных органов Заельцовского района г. Новосибирска",Управление общественных связей мэрии города Новосибирска,20000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Люмин В. И.)","630049, г. Новосибирск, ул. Дуси Ковальчук, д. 179",1025400002792,5402126203,социальная поддержка и защита граждан
28.06.2022,06.06.2022,"Районная организация ветеранов-пенсионеров войны, труда, военной службы и правоохранительных органов Ленинского района города Новосибирска",Управление общественных связей мэрии города Новосибирска,100000,30.11.2022,финансовая,"проведение культурно массовых мероприятий (по обращениям граждан, депутат Бурмистров А. С.)","630108, ул. Станиславского, 6 а, кв. 118 а",1025400007600,5404137754,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Новосибирская областная общественная организация детей погибших участников Великой Отечественной войны - «ЭХО»,Управление общественных связей мэрии города Новосибирска,16000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Люмин В. И.)",630111 Кропоткина 136--60,1025400003265,5407197575,социальная поддержка и защита граждан
28.06.2022,06.06.2022,Новосибирская областная общественная организация детей погибших участников Великой Отечественной войны - «ЭХО»,Управление общественных связей мэрии города Новосибирска,30000,30.11.2022,финансовая,"проведение социально значимых мероприятий (по обращениям граждан, депутат Тарасов А. В.)",630111 Кропоткина 136--60,1025400003265,5407197575,социальная поддержка и защита граждан
11.07.2022,11.07.2022,"Автономная некоммерческая организация Центр поддержки сельских инициатив ""Живая земля""",Департамент земельных и имущественных отношений мэрии города Новосибирска,151940,11.07.2027,имущественная,предоставление муниципального обекта недвижимости по льготной арендной плате.,"г.Новосибирск, ул. Семьи Шамшиных, дом 32, кв. 24",1215400015808,5406812394,"деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и ,оказание юридической помощи на безвозмездной или на льготной основе гражданам и некоммерческим организациям и правовое просвещение населения, деятельность по защите прав и свобод человека и гражданина,охрана окружающей среды и защита животных,благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,развитие межнационального сотрудничества, сохранение и защита самобытности,охрана и в соответствии с установленными требованиями содержание объектов (в том числе зданий, сооружений) и территорий, имеющих историческое, культовое, культурное или природоохранное значение, и мест захоронений,деятельность в сфере патриотического, в том числе военно-патриотического, воспитания граждан Российской Федерации"
01.08.2022,01.08.2022,"Союз ""Сибирская гильдия шеф-поваров и шеф-кондитеров""",Департамент земельных и имущественных отношений мэрии города Новосибирска,8577402,01.08.2027,имущественная,предоставление нежилого помещения в аренду по льготной арендной плате 20%,"г. Новосибирск, ул. Каменская, дом 26",1075400006637,5407043624,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,деятельность в области образования, просвещения, науки, культуры, искусства, здравоохранения, профилактики и охраны здоровья граждан, пропаганды здорового образа жизни, улучшения морально-психологического состояния граждан, физической культуры и спорта и "
08.08.2022,08.08.2022,Межрегиональная благотворительная общественная организация социальной адаптации граждан «ЛИНИЯ ЖИЗНИ»,Департамент земельных и имущественных отношений мэрии города Новосибирска,48048,08.08.2027,имущественная,предоставление нежилого помещения в аренду по льготной ставке арендной платы 20%,"660051, г. Новосибирск    пр. Дзержинского, 81      ",1105400002179,5405950017,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,социальная поддержка и защита граждан,мероприятия по медицинской реабилитации и социальной реабилитации, социальной и трудовой реинтеграции лиц, осуществляющих незаконное потребление наркотических средств или психотропных веществ"
08.08.2022,08.08.2022,"Общественно полезный благотворительй фонд ""Супер-Благоворительность""",Департамент земельных и имущественных отношений мэрии города Новосибирска,676400,08.08.2027,имущественная,предоставление нежилого помещения в аренду по льготной арендной плате 20%,"г.Новосибирск, ул.Толстого, 56",1157800003437,7814259936,"благотворительная деятельность, а также деятельность в области содействия благотворительности и добровольчества,социальная поддержка и защита граждан,деятельность в сфере патриотического, в том числе военно-патриотического, воспитания граждан Российской Федерации"
